Date,Open,High,Low,Close,Adj Close,Volume
10/8/2018,138.429993,138.779999,130.580002,132.419998,132.419998,3009700
10/9/2018,131.550003,134.270004,129.789993,131.669998,131.669998,2919800
10/10/2018,131.259995,131.320007,122.889999,124.300003,124.300003,4187100
10/11/2018,124.050003,127.279999,121.779999,124.75,124.75,2748700
10/12/2018,127.330002,130.350006,125.010002,128.309998,128.309998,2083900
10/15/2018,127.510002,128.550003,125.220001,127,127,2207400
10/16/2018,130.369995,134.610001,129.179993,134.190002,134.190002,2185500
10/17/2018,138.149994,139.119995,134.539993,137.25,137.25,2491200
10/18/2018,136.190002,136.770004,129.179993,130.429993,130.429993,2142600
10/19/2018,131.779999,132.539993,126.889999,127.699997,127.699997,1855700
10/22/2018,128.369995,130.179993,125.830002,129.720001,129.720001,1633100
10/23/2018,126.800003,130.309998,126.300003,128.779999,128.779999,1664400
10/24/2018,128.889999,130.419998,122.019997,122.110001,122.110001,1890900
10/25/2018,124,126.800003,122.68,125.839996,125.839996,1413100
10/26/2018,122.510002,125.07,118.620003,120.650002,120.650002,2785200
10/29/2018,126,128.740005,120.07,122.75,122.75,2605100
10/30/2018,122.110001,129.75,121.029999,128.020004,128.020004,2843600
10/31/2018,130.809998,134.309998,130.009995,133.020004,133.020004,1870900
11/1/2018,133.550003,137.990005,132.110001,137.889999,137.889999,2131400
11/2/2018,138,140.399994,132.570007,132.839996,132.839996,2517600
11/5/2018,132.850006,133.360001,128.380005,130.320007,130.320007,1949200
11/6/2018,131.5,136.039993,131.039993,134.979996,134.979996,1707800
11/7/2018,137,145.179993,136.610001,144.240005,144.240005,2952900
11/8/2018,144.229996,146.880005,142.369995,145.990005,145.990005,1629100
11/9/2018,143.699997,144.990005,138.229996,139.929993,139.929993,1832600
11/12/2018,138.589996,139.679993,131.860001,133.100006,133.100006,2601200
11/13/2018,133.550003,136.839996,131.75,135.059998,135.059998,1627900
11/14/2018,136.210007,139.080002,131.910004,132.389999,132.389999,1743100
11/15/2018,131.860001,136.289993,130.729996,136.179993,136.179993,1814800
11/16/2018,134.399994,136.419998,132.520004,134.229996,134.229996,1360700
11/19/2018,133.550003,133.970001,123.699997,124.07,124.07,2752200
11/20/2018,119.730003,128.600006,117.720001,126.809998,126.809998,2973200
11/21/2018,129.979996,134.059998,128.690002,133.100006,133.100006,1730500
11/23/2018,130.869995,135.869995,130.210007,135.259995,135.259995,646000
11/26/2018,138.419998,141.149994,136.119995,140.229996,140.229996,2123000
11/27/2018,137.839996,140.479996,136.610001,138.75,138.75,1692100
11/28/2018,145,147.440002,140.809998,145.830002,145.830002,3192100
11/29/2018,143.369995,146.580002,143.110001,145.300003,145.300003,3428900
11/30/2018,155.149994,166.360001,152.009995,164,164,9634400
12/3/2018,164.490005,167.880005,162.080002,167.800003,167.800003,4177300
12/4/2018,165.229996,172.669998,164.210007,165.020004,165.020004,4779200
12/6/2018,160.210007,169.490005,158.110001,168.130005,168.130005,4337600
12/7/2018,166.970001,167.330002,158.850006,160.429993,160.429993,4003000
12/10/2018,159.880005,164.979996,158,159.679993,159.679993,2684100
12/11/2018,164.320007,165.419998,161.520004,162.940002,162.940002,2415100
12/12/2018,167.050003,170.470001,165.070007,165.520004,165.520004,3222000
12/13/2018,166.570007,167.190002,161.410004,164.649994,164.649994,1689600
12/14/2018,161.029999,164,159.309998,162.029999,162.029999,2137200
12/17/2018,160.139999,161.080002,153.679993,153.759995,153.759995,3227200
12/18/2018,155.080002,157.410004,153.589996,155.710007,155.710007,3015300
12/19/2018,156.529999,160.759995,152.619995,155.690002,155.690002,2221800
12/20/2018,155.320007,157.399994,145.559998,152.059998,152.059998,4170500
12/21/2018,153.550003,154.309998,142.009995,144.929993,144.929993,4345500
12/24/2018,142.889999,147.940002,141.699997,142.410004,142.410004,839800
12/26/2018,143.839996,153.899994,143.490005,153.809998,153.809998,2204900
12/27/2018,151.539993,159.139999,150.789993,158.490005,158.490005,1940400
12/28/2018,159.270004,162.210007,154.149994,159.559998,159.559998,1766000
12/31/2018,160.789993,161.940002,158.270004,159.679993,159.679993,1379600
1/2/2019,155.960007,160,155.350006,159.740005,159.740005,1796500
1/3/2019,156.600006,158.800003,152.320007,154.020004,154.020004,1828800
1/4/2019,157.759995,165,155.580002,163.350006,163.350006,3077700
1/7/2019,164.110001,166.940002,162.770004,163.5,163.5,3294200
1/8/2019,165.119995,167,161.139999,166.949997,166.949997,2146600
1/9/2019,168,169.080002,165.429993,166.179993,166.179993,2471500
1/10/2019,165.009995,168.100006,164.020004,167.960007,167.960007,1768300
1/11/2019,167.169998,169.509995,166.259995,167.460007,167.460007,1422400
1/14/2019,165.389999,166.929993,163.139999,163.330002,163.330002,1816700
1/15/2019,164.389999,166.520004,163.699997,164.470001,164.470001,3023400
1/16/2019,163.860001,165.559998,162.130005,165.339996,165.339996,2420200
1/17/2019,163.889999,168.479996,163.600006,166.580002,166.580002,1619800
1/18/2019,168.5,172.139999,166.960007,172.080002,172.080002,2173200
1/22/2019,170.240005,172.440002,169.059998,170.770004,170.770004,1614400
1/23/2019,171.139999,176.139999,170.520004,171.660004,171.660004,2004600
1/24/2019,172,173.690002,170.199997,171.199997,171.199997,1216800
1/25/2019,173.110001,176.119995,171.639999,175.580002,175.580002,1385700
1/28/2019,174.479996,174.979996,170.669998,172.5,172.5,1037800
1/29/2019,172.889999,173.5,164.479996,166.690002,166.690002,2641800
1/30/2019,168.399994,172.660004,167.360001,172.619995,172.619995,1864100
1/31/2019,180.5,184.979996,179.289993,181.529999,181.529999,3165900
2/1/2019,180.669998,186.949997,180.330002,186.059998,186.059998,2477700
2/4/2019,186.050003,189.190002,185,186.779999,186.779999,1797500
2/5/2019,188.210007,190.350006,187.5,189.289993,189.289993,2041900
2/6/2019,188.600006,189.570007,184.690002,188.479996,188.479996,1189500
2/7/2019,186.259995,187.339996,183.149994,186.610001,186.610001,1341900
2/8/2019,184.979996,189.970001,184.789993,189.410004,189.410004,1570200
2/11/2019,192.660004,192.899994,188.389999,190.300003,190.300003,1611800
2/12/2019,192.889999,193.080002,188.809998,189.520004,189.520004,2099100
2/13/2019,190.169998,191.080002,186.259995,187.75,187.75,1664800
2/14/2019,186.979996,189.800003,186.979996,188.539993,188.539993,1425800
2/15/2019,193,193.369995,187.910004,190.789993,190.789993,1717000
2/19/2019,190.190002,192.919998,190.009995,192.740005,192.740005,1347200
2/20/2019,192.490005,193.729996,187.179993,188.649994,188.649994,1846600
2/21/2019,188.419998,190.679993,187.220001,189.470001,189.470001,1335300
2/22/2019,190.440002,194.809998,190.279999,194.699997,194.699997,1305000
2/25/2019,196.139999,198.970001,195.199997,196.229996,196.229996,1930000
2/26/2019,195.389999,197.789993,194.429993,195.119995,195.119995,2075500
2/27/2019,196.009995,198.139999,193.850006,197.449997,197.449997,1487600
2/28/2019,197.509995,199.449997,195.710007,197.929993,197.929993,2936800
3/1/2019,199.850006,200,187.130005,189.139999,189.139999,5545300
3/4/2019,189.350006,190.300003,175.509995,179.220001,179.220001,6069900
3/5/2019,180.330002,183.229996,178.360001,181.960007,181.960007,3371400
3/6/2019,182.850006,183.990005,179.779999,182.429993,182.429993,1438000
3/7/2019,181.259995,184.949997,180.210007,181.75,181.75,1867400
3/8/2019,178.419998,181.820007,176.470001,181.610001,181.610001,1616700
3/11/2019,182.240005,186.25,182,185.5,185.5,1987800
3/12/2019,186.539993,188.850006,184.740005,187.339996,187.339996,1681100
3/13/2019,188.5,190.740005,186.119995,186.160004,186.160004,1820700
3/14/2019,185.960007,188.789993,184.800003,187.039993,187.039993,1644500
3/15/2019,185.270004,187.770004,184.169998,186.690002,186.690002,2630100
3/18/2019,186.360001,190.399994,185.889999,187.509995,187.509995,1743000
3/19/2019,188.610001,192.080002,186.809998,191.529999,191.529999,2239400
3/20/2019,192,195.220001,189.740005,192.710007,192.710007,1288800
3/21/2019,191.610001,197.860001,191.009995,197.580002,197.580002,1032600
3/22/2019,196.25,196.949997,190.710007,191.080002,191.080002,1367100
3/25/2019,190.619995,191.710007,188.149994,190.699997,190.699997,1109000
3/26/2019,192.190002,194.369995,190.910004,192.639999,192.639999,920700
3/27/2019,192,192.770004,185.429993,189.679993,189.679993,1265100
3/28/2019,190.070007,192.449997,188.759995,190.199997,190.199997,838100
3/29/2019,191.889999,194.210007,190.770004,192.850006,192.850006,1081400
4/1/2019,193.509995,196.880005,190.080002,192.75,192.75,1223400
4/2/2019,192.940002,194.169998,191,193.779999,193.779999,720300
4/3/2019,194.509995,194.910004,191.880005,193.5,193.5,1271800
4/4/2019,193.100006,193.179993,179.080002,185.470001,185.470001,3829200
4/5/2019,186.639999,187.429993,183.080002,186.289993,186.289993,1723200
4/8/2019,185.889999,187.220001,182.5,187.110001,187.110001,824600
4/9/2019,185.550003,190.960007,184.550003,190.800003,190.800003,1765000
4/10/2019,191.910004,196.729996,190.679993,195.100006,195.100006,1693200
4/11/2019,195.029999,196.729996,193.759995,195.869995,195.869995,811900
4/12/2019,196.5,197.399994,193.830002,195.75,195.75,865400
4/15/2019,195.020004,195.639999,191.270004,192.910004,192.910004,1760900
4/16/2019,192.380005,198.589996,192.380005,195.789993,195.789993,2245600
4/17/2019,195.690002,196,189.809998,191.020004,191.020004,1515900
4/18/2019,191.009995,191.009995,184.25,187.830002,187.830002,2505600
4/22/2019,187.710007,189.979996,186.789993,189.369995,189.369995,1053700
4/23/2019,190.820007,195.5,189.690002,195.199997,195.199997,1439400
4/24/2019,195.789993,197.710007,194.960007,195.369995,195.369995,1382900
4/25/2019,197.009995,199.360001,195.800003,198.820007,198.820007,1520500
4/26/2019,199.949997,204.619995,198.320007,204.410004,204.410004,1526200
4/29/2019,205,206.479996,203.600006,204.509995,204.509995,1002900
4/30/2019,204.479996,208.330002,203.050003,205.630005,205.630005,962800
5/1/2019,206.5,206.850006,201.179993,201.179993,201.179993,1102400
5/2/2019,200.169998,201.789993,194.809998,198.649994,198.649994,1320200
5/3/2019,200.779999,203.789993,198.050003,203.119995,203.119995,789100
5/6/2019,196.690002,203.279999,195.039993,202.979996,202.979996,1029300
5/7/2019,200.660004,201.990005,195.110001,198.539993,198.539993,1242900
5/8/2019,198,200.050003,195.660004,196.919998,196.919998,2243600
5/9/2019,194.550003,200.520004,191.25,200.350006,200.350006,1310700
5/10/2019,198.779999,204.229996,197.339996,203.529999,203.529999,1137300
5/13/2019,198.490005,200.990005,193.839996,194.080002,194.080002,1951000
5/14/2019,196.25,202.110001,195.380005,201.279999,201.279999,1131500
5/15/2019,200.029999,206.820007,199.289993,204.990005,204.990005,1277100
5/16/2019,205,213.979996,204.419998,212,212,2534300
5/17/2019,210.529999,212.25,207.809998,210.380005,210.380005,2434400
5/20/2019,208.139999,209.360001,202.669998,202.809998,202.809998,1545600
5/21/2019,205.809998,208.100006,205.679993,206.830002,206.830002,1429400
5/22/2019,205.130005,210.869995,205.130005,210.410004,210.410004,2149500
5/23/2019,209.179993,209.899994,202.440002,205.320007,205.320007,1548600
5/24/2019,207.020004,213.130005,206.5,210.720001,210.720001,1656500
5/28/2019,212.5,217.630005,211.630005,212.869995,212.869995,3754000
5/29/2019,209.850006,210,199.360001,203.229996,203.229996,5529300
5/30/2019,203.330002,208.350006,203.009995,207.910004,207.910004,1702400
5/31/2019,203.899994,207.800003,203.050003,204.119995,204.119995,1721300
6/3/2019,203.850006,204.789993,190.380005,191.880005,191.880005,2941300
6/4/2019,193.520004,195.990005,189.619995,195.789993,195.789993,3164100
6/5/2019,198.979996,200.809998,194.889999,199.600006,199.600006,2095200
6/6/2019,199.130005,205.300003,198.289993,204.110001,204.110001,1320400
6/7/2019,204.850006,211.820007,204.190002,211.470001,211.470001,1823600
6/10/2019,213.679993,217,213.300003,213.690002,213.690002,1639800
6/11/2019,216.020004,216.679993,203.649994,205.770004,205.770004,1829100
6/12/2019,205.169998,214.029999,205.070007,209.449997,209.449997,1343800
6/13/2019,207.809998,210.770004,205.339996,208.460007,208.460007,1536400
6/14/2019,207.990005,209.899994,205.100006,208,208,1058400
6/17/2019,209,212.449997,207.039993,209.029999,209.029999,1411800
6/18/2019,212,215.479996,211.309998,213.240005,213.240005,1611400
6/19/2019,213.5,216.210007,211,215.759995,215.759995,960700
6/20/2019,219.330002,221,215.580002,220.110001,220.110001,1847600
6/21/2019,218.270004,219.020004,215.839996,216.330002,216.330002,1649600
6/24/2019,217.5,218.270004,208.25,209.070007,209.070007,2330100
6/25/2019,209.660004,210.089996,203.029999,204.520004,204.520004,1506700
6/26/2019,207.389999,209.660004,203.070007,204.580002,204.580002,1350900
6/27/2019,205.080002,207.589996,203.270004,206.259995,206.259995,1076700
6/28/2019,206.869995,208.949997,204.710007,205.580002,205.580002,3488600
7/1/2019,210.350006,213.660004,208.5,213.470001,213.470001,1527200
7/2/2019,213.399994,214.100006,211.020004,213.960007,213.960007,1147200
7/3/2019,214.960007,217.550003,213.539993,216.800003,216.800003,1009200
7/5/2019,214.210007,216.529999,211.550003,216.009995,216.009995,957200
7/8/2019,213.889999,215.460007,212.149994,215.270004,215.270004,1451900
7/9/2019,214,219.589996,213.330002,218.740005,218.740005,1361400
7/10/2019,219.320007,222.059998,218.449997,219.229996,219.229996,1100100
7/11/2019,219.5,224.429993,219.5,224.300003,224.300003,1860100
7/12/2019,223.759995,226.830002,220.889999,222.169998,222.169998,1686600
7/15/2019,221.660004,221.990005,217.100006,218,218,1863600
7/16/2019,216.25,218.300003,212.339996,213.5,213.5,1655900
7/17/2019,213.970001,218.789993,213.660004,218.009995,218.009995,1323500
7/18/2019,217.179993,219.369995,215.710007,217.880005,217.880005,1167400
7/19/2019,220,221.5,214.009995,214.240005,214.240005,932100
7/22/2019,214.949997,216.460007,214.050003,214.339996,214.339996,986000
7/23/2019,216.470001,216.470001,208.360001,211.970001,211.970001,1201600
7/24/2019,212.080002,215.149994,210.669998,214.589996,214.589996,951400
7/25/2019,213.039993,216.259995,210.830002,215.009995,215.009995,1002300
7/26/2019,216.270004,218.949997,215.470001,215.889999,215.889999,911500
7/29/2019,216.580002,217,205.440002,212.5,212.5,1538200
7/30/2019,210.5,215.649994,205.270004,205.970001,205.970001,2260500
7/31/2019,206.449997,208.690002,199.679993,199.979996,199.979996,2150500
8/1/2019,201,206.759995,200,203.860001,203.860001,1679000
8/2/2019,202.410004,202.490005,194.889999,195.830002,195.830002,2629500
8/5/2019,190.699997,191.639999,185.320007,187.839996,187.839996,2768800
8/6/2019,189.559998,191.699997,185.649994,187.330002,187.330002,1209600
8/7/2019,185,189.639999,183.110001,187.149994,187.149994,1122400
8/8/2019,188.220001,192.820007,188.220001,192.789993,192.789993,1574900
8/9/2019,191.660004,194.600006,189.360001,191.520004,191.520004,1072500
8/12/2019,190.009995,192.259995,189.100006,189.740005,189.740005,957100
8/13/2019,192.550003,193.699997,189.679993,192.149994,192.149994,1030000
8/14/2019,188.169998,189.25,183.729996,185.770004,185.770004,1231100
8/15/2019,185.279999,187.100006,182.720001,185.990005,185.990005,1371900
8/16/2019,187.880005,192.75,187.699997,192.389999,192.389999,1562200
8/19/2019,194.539993,195.5,187.399994,187.639999,187.639999,1993000
8/20/2019,187.320007,187.729996,184.110001,186.149994,186.149994,1099100
8/21/2019,188.179993,193.119995,187.899994,190.919998,190.919998,1370700
8/22/2019,191.699997,194.160004,189.110001,193.369995,193.369995,1216800
8/23/2019,196.550003,199.419998,191.559998,192.130005,192.130005,2377600
8/26/2019,193.5,193.979996,189.520004,193.860001,193.860001,1349800
8/27/2019,194.25,196.429993,186.089996,188.350006,188.350006,2681900
8/28/2019,186.660004,186.660004,182.279999,185.309998,185.309998,1714400
8/29/2019,187.360001,189.210007,184.509995,187.649994,187.649994,2857300
8/30/2019,184,190.309998,173.199997,177.279999,177.279999,8138100
9/3/2019,174.460007,178.220001,173.619995,174.979996,174.979996,3520600
9/4/2019,176.419998,177.919998,172.949997,173.669998,173.669998,2672600
9/5/2019,176,177.830002,173.509995,175.899994,175.899994,1957300
9/6/2019,176.080002,177.5,172.210007,172.300003,172.300003,1435200
9/9/2019,172.869995,173.5,166,171.039993,171.039993,3489000
9/10/2019,168.5,174.020004,166.570007,173.889999,173.889999,2837500
9/11/2019,173.880005,175.320007,171.149994,172.559998,172.559998,1821900
9/12/2019,173.809998,174.389999,170.190002,170.380005,170.380005,1694500
9/13/2019,170.220001,171.979996,167.139999,167.589996,167.589996,1615200
9/16/2019,166.240005,174.100006,165.830002,173,173,1971600
9/17/2019,173.009995,175.559998,172.5,175.070007,175.070007,1453800
9/18/2019,173.929993,176.479996,172.220001,175.509995,175.509995,1899000
9/19/2019,175.5,176.809998,172.080002,172.740005,172.740005,1622100
9/20/2019,172.940002,175.520004,172.190002,174.970001,174.970001,2550800
9/23/2019,174.929993,175.630005,173.270004,174.449997,174.449997,1311900
9/24/2019,175.009995,176.75,166.600006,167.509995,167.509995,2126600
9/25/2019,167.520004,170.149994,163.259995,169.979996,169.979996,2421400
9/26/2019,170,175.919998,169.800003,174.440002,174.440002,3050200
9/27/2019,174.789993,174.789993,165.070007,168.649994,168.649994,2231200
9/30/2019,169,171.080002,167.720001,169.960007,169.960007,1397000
10/1/2019,170.070007,171.419998,168.539993,168.740005,168.740005,1372800
10/2/2019,166.919998,167.869995,164.639999,165.809998,165.809998,1778900
10/3/2019,165.990005,172.320007,163.75,172.089996,172.089996,1798300
10/4/2019,173.149994,175.460007,170.100006,173.880005,173.880005,1617100
10/7/2019,171.460007,179.169998,171.460007,177.839996,177.839996,2011700
10/8/2019,176.399994,176.550003,169.300003,169.490005,169.490005,2328500
10/9/2019,171.880005,173.850006,170.699997,173.289993,173.289993,930900
10/10/2019,171.869995,175.190002,171.369995,174.320007,174.320007,789900
10/11/2019,180.160004,183.089996,177.720001,180.440002,180.440002,2663700
10/14/2019,179.100006,181.720001,178.240005,180.240005,180.240005,888100
10/15/2019,180.449997,185.619995,180.300003,180.960007,180.960007,3059600
10/16/2019,168,168.020004,156.860001,160.460007,160.460007,10846000
10/17/2019,159.100006,160.660004,156.369995,157.830002,157.830002,3462800
10/18/2019,157.940002,158.630005,151.059998,154.539993,154.539993,4154400
10/21/2019,154.889999,155.630005,152.660004,154.089996,154.089996,1954700
10/22/2019,157.839996,157.839996,152.679993,153.020004,153.020004,2115000
10/23/2019,152.529999,157.169998,151.970001,152.289993,152.289993,2737900
10/24/2019,154.990005,158.869995,154.410004,158.589996,158.589996,2307800
10/25/2019,157.779999,160.949997,156.199997,160.75,160.75,1213400
10/28/2019,161.309998,162.240005,158.850006,159.399994,159.399994,1430200
10/29/2019,159.770004,161.470001,157.949997,158.110001,158.110001,942000
10/30/2019,159.710007,164.550003,157.869995,164.100006,164.100006,1393900
10/31/2019,163.679993,164.100006,159,162.160004,162.160004,1151900
11/1/2019,163.630005,165.710007,161.820007,165.330002,165.330002,1096200
11/4/2019,166.889999,167.660004,162.449997,165.190002,165.190002,2048900
11/5/2019,165.440002,165.889999,159.470001,161.380005,161.380005,1301600
11/6/2019,160.630005,162.5,159.809998,161.550003,161.550003,1216200
11/7/2019,161.490005,162.860001,159.860001,160.440002,160.440002,1103000
11/8/2019,159.479996,162.919998,158.789993,162.419998,162.419998,1413700
11/11/2019,162.100006,165.339996,160.949997,163.970001,163.970001,1318700
11/12/2019,163.929993,165.139999,163.029999,163.710007,163.710007,1028300
11/13/2019,164,166.729996,163.419998,166.380005,166.380005,1344100
11/14/2019,165.839996,166.300003,163.830002,164.800003,164.800003,2012700
11/15/2019,165.899994,166.089996,162.529999,165.979996,165.979996,1588200
11/18/2019,162.539993,164.800003,161.380005,164,164,3493300
11/19/2019,165,167.550003,163.960007,166.889999,166.889999,1954700
11/20/2019,167.699997,173.399994,166.970001,172.559998,172.559998,2672400
11/21/2019,172.600006,174.369995,169.360001,171.509995,171.509995,1613400
11/22/2019,172.300003,173.690002,170.350006,172.839996,172.839996,1205500
11/25/2019,174.979996,178.240005,174.759995,176.449997,176.449997,2229500
11/26/2019,176.449997,179.130005,176.449997,177.990005,177.990005,2417800
11/27/2019,179,179.809998,177.119995,179.679993,179.679993,1659900
11/29/2019,179,180.029999,178.339996,179.119995,179.119995,611000
12/2/2019,178.559998,178.649994,169.5,171.929993,171.929993,2168400
12/3/2019,169,174.490005,167.490005,173.5,173.5,2256600
12/4/2019,164.559998,168.539993,162.070007,165.389999,165.389999,6104300
12/5/2019,164.380005,165.289993,159.690002,160.970001,160.970001,4250100
12/6/2019,162.059998,166.479996,161.509995,166.220001,166.220001,2279300
12/9/2019,165.309998,167.589996,163.059998,163.630005,163.630005,1558300
12/10/2019,164.600006,166.059998,162.619995,163.220001,163.220001,1847400
12/11/2019,163.130005,165.009995,161.380005,165,165,1876100
12/12/2019,164.419998,164.419998,159.619995,159.740005,159.740005,2430900
12/13/2019,160,160.610001,157.610001,159.460007,159.460007,3778700
12/16/2019,160.399994,160.929993,159.570007,160.449997,160.449997,2558800
12/17/2019,161.240005,161.25,158.800003,159.610001,159.610001,1681400
12/18/2019,160.070007,162.449997,160.009995,161.479996,161.479996,2117000
12/19/2019,161.389999,162.270004,159.949997,161.570007,161.570007,1655400
12/20/2019,162.25,167.559998,161.949997,167.160004,167.160004,3884900
12/23/2019,167.330002,167.440002,163.899994,165.610001,165.610001,1518300
12/24/2019,164.869995,166.5,164.509995,166.190002,166.190002,369100
12/26/2019,166.669998,167.820007,164.679993,165.360001,165.360001,1013100
12/27/2019,166.419998,167.440002,164.240005,165.850006,165.850006,1136300
12/30/2019,165.5,166.020004,161.729996,163.839996,163.839996,1179600
12/31/2019,162.889999,165.070007,162.600006,164.449997,164.449997,822400
1/2/2020,166.100006,168.720001,165.710007,167.460007,167.460007,1503000
1/3/2020,165,168.860001,164.960007,168.440002,168.440002,1276300
1/6/2020,166.990005,170.440002,166.350006,169.490005,169.490005,1623300
1/7/2020,169.509995,173.220001,168.820007,172.949997,172.949997,2404100
1/8/2020,172.960007,179.610001,172.050003,178.710007,178.710007,2819900
1/9/2020,179.259995,180.990005,177.270004,179.479996,179.479996,3037000
1/10/2020,180.979996,182.649994,179.589996,180.110001,180.110001,2006000
1/13/2020,180.919998,182.580002,180.479996,181.919998,181.919998,1506800
1/14/2020,181.639999,182.820007,179.25,179.979996,179.979996,1212900
1/15/2020,180.729996,181.190002,178.399994,179.179993,179.179993,2051900
1/16/2020,178.869995,182.979996,178.179993,182.779999,182.779999,2059800
1/17/2020,183,183.800003,180.419998,181.059998,181.059998,1735500
1/21/2020,180.300003,183.539993,179.740005,182.309998,182.309998,1232700
1/22/2020,183.059998,184.589996,182.279999,182.410004,182.410004,1883800
1/23/2020,183.050003,184.589996,181.25,184.380005,184.380005,1693900
1/24/2020,185,188.300003,184.520004,186.070007,186.070007,1962900
1/27/2020,182,184.919998,181.210007,183.960007,183.960007,1228600
1/28/2020,184.619995,187.330002,184.619995,186.679993,186.679993,1300400
1/29/2020,187.539993,187.899994,183.479996,183.610001,183.610001,1310100
1/30/2020,183.5,189.350006,183.009995,188.149994,188.149994,1352400
1/31/2020,187.869995,188.509995,183.289993,184.630005,184.630005,1094500
2/3/2020,185.600006,189.279999,184.289993,188.570007,188.570007,1609400
2/4/2020,190,195.990005,188.869995,194.699997,194.699997,1832300
2/5/2020,197,197.869995,187.699997,188.470001,188.470001,1841700
2/6/2020,187.089996,190.330002,184.320007,187.5,187.5,1376000
2/7/2020,190.070007,193.779999,188.009995,192.080002,192.080002,1960500
2/10/2020,191.919998,195.600006,190.910004,194.860001,194.860001,982800
2/11/2020,196,196.639999,192.020004,193.070007,193.070007,958700
2/12/2020,194.259995,195.080002,191.289993,194.399994,194.399994,1447000
2/13/2020,194.5,196.5,194.229996,194.669998,194.669998,937400
2/14/2020,196.869995,198.960007,194.860001,196.990005,196.990005,1240500
2/18/2020,196.880005,199.899994,195.330002,199.380005,199.380005,1959200
2/19/2020,200.399994,202,197.440002,197.580002,197.580002,1940700
2/20/2020,196,196.259995,187.509995,190.559998,190.559998,3219700
2/21/2020,190,191.309998,182.759995,183.860001,183.860001,2873700
2/24/2020,175,179.860001,173.880005,177.110001,177.110001,2822100
2/25/2020,179.490005,180.720001,174.220001,175.470001,175.470001,2077800
2/26/2020,177.199997,180.699997,174.520004,175.360001,175.360001,1666500
2/27/2020,168.979996,176.5,166.809998,171.199997,171.199997,3573800
2/28/2020,170.449997,173.800003,164.699997,173.25,173.25,4273100
3/2/2020,174.850006,176.369995,167.690002,172.889999,172.889999,3477700
3/3/2020,172.490005,172.830002,162.899994,166.559998,166.559998,3381100
3/4/2020,169.699997,171.160004,166.419998,170.889999,170.889999,1574600
3/5/2020,166.639999,169.190002,163.020004,165.309998,165.309998,1814500
3/6/2020,161.360001,161.360001,153.389999,158.679993,158.679993,2789800
3/9/2020,148.75,151.5,142.800003,142.970001,142.970001,3334900
3/10/2020,148.619995,150.320007,143.600006,150.309998,150.309998,2799400
3/11/2020,145.679993,149.350006,139.320007,142.029999,142.029999,2054400
3/12/2020,131.789993,138.369995,128.630005,131.289993,131.289993,3993400
3/13/2020,137.169998,140.240005,125.040001,137.759995,137.759995,3802500
3/16/2020,124.199997,130.720001,116.139999,120.190002,120.190002,4695800
