Date,Open,High,Low,Close,Adj Close,Volume
12/17/2018,59.25,59.59,55.27,55.91,55.91,2604300
12/18/2018,56.59,57.490002,54.720001,55.419998,55.419998,2684400
12/19/2018,55.41,57.91,55.150002,55.810001,55.810001,1698400
12/20/2018,55.240002,56.262001,51.41,53.639999,53.639999,1881700
12/21/2018,53.869999,54.07,50.619999,51.25,51.25,1681000
12/24/2018,50.27,52.98,50.049999,51.509998,51.509998,763600
12/26/2018,52,56.130001,52,56.029999,56.029999,1420300
12/27/2018,55,56.869999,54.290001,56.869999,56.869999,1119800
12/28/2018,57.130001,58.360001,55.669998,57.25,57.25,953800
12/31/2018,58.049999,58.610001,57.240002,58.369999,58.369999,921100
1/2/2019,57.040001,57.93,56.049999,57.59,57.59,1641500
1/3/2019,56.48,57.299999,55.330002,55.540001,55.540001,1548300
1/4/2019,56.799999,59.404999,56.519001,58.220001,58.220001,1876000
1/7/2019,59.380001,62.23,58.700001,61.279999,61.279999,2087800
1/8/2019,62.5,63.709999,61.145,63.25,63.25,2164600
1/9/2019,63.68,63.84,62.383999,62.560001,62.560001,1413800
1/10/2019,61.66,63.525002,61.367001,62.959999,62.959999,712700
1/11/2019,62.75,63.540001,62.169998,62.450001,62.450001,750600
1/14/2019,61.32,62.130001,61,61.549999,61.549999,1252300
1/15/2019,61.580002,63.75,61.57,63.009998,63.009998,1845900
1/16/2019,63.57,64.839996,62.509998,62.939999,62.939999,1530800
1/17/2019,63.110001,64.389999,62.75,63.709999,63.709999,1344400
1/18/2019,64.75,65.629997,63.919998,65.029999,65.029999,1780200
1/22/2019,64.580002,64.644997,63.41,64.040001,64.040001,1682000
1/23/2019,64.769997,66.82,63.799999,64.400002,64.400002,1495900
1/24/2019,64.370003,65.165001,63.799999,64.519997,64.519997,2541100
1/25/2019,65.260002,66.028,64.599998,65.790001,65.790001,955100
1/28/2019,65.169998,66.089996,64.400002,65.910004,65.910004,1403800
1/29/2019,65.970001,66.084999,64.559998,64.629997,64.629997,749500
1/30/2019,65.400002,66.309998,64.894997,65.93,65.93,1847700
1/31/2019,66.550003,68.552002,66.489998,67.529999,67.529999,2204400
2/1/2019,67.440002,69.199997,67.32,69.080002,69.080002,2093000
2/4/2019,69.470001,70.489998,68.837997,68.989998,68.989998,2484000
2/5/2019,69.300003,69.445,68.080002,68.599998,68.599998,3379600
2/6/2019,78,78.849998,71.010002,72.400002,72.400002,9472300
2/7/2019,71.339996,73.43,69.870003,73.269997,73.269997,3060400
2/8/2019,72.699997,76.410004,72.25,76.379997,76.379997,3164500
